,asin,brand,title,url,rating,totalReviews,price,Review_URL,Price (Euros)
506,B07QK32C8M,Xiaomi,"Xiaomi Redmi Note 7 128GB + 4GB RAM 6.3"" FHD+ LTE Factory Unlocked 48MP GSM Smartphone (Global Version, No Warranty) (Space Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Warranty/dp/B07QK32C8M,4.1,229.0,176.94,http://www.amazon.com/reviews/B07QK32C8M,171.63
507,B07QKPPM6X,Samsung,Samsung Galaxy J2 Core 2018 Factory Unlocked 4G LTE (USA Latin Caribbean) Android Oreo SM-J260M Dual Sim 8MP 16GB (Lavender),https://www.amazon.com/Samsung-Unlocked-Caribbean-SM-J260M-Lavender/dp/B07QKPPM6X,4.0,8.0,99.58,http://www.amazon.com/reviews/B07QKPPM6X,96.59
508,B07QP7WZ1T,Motorola,Motorola Moto G7 Power 32GB+4GB RAM XT1955-2 LTE Factory Unlocked GSM 5000mAh Battery Smartphone (International Version) (Marine Blue),https://www.amazon.com/Motorola-XT1955-2-Unlocked-Smartphone-International/dp/B07QP7WZ1T,4.3,84.0,175.0,http://www.amazon.com/reviews/B07QP7WZ1T,169.75
509,B07QP9CSFT,Motorola,Motorola One XT1941-3 32B Unlocked GSM Dual-SIM Phone w/Dual 13+2 Megapixel Camera - Black,https://www.amazon.com/Motorola-XT1941-3-Unlocked-Dual-SIM-Megapixel/dp/B07QP9CSFT,3.7,22.0,147.98,http://www.amazon.com/reviews/B07QP9CSFT,143.54
510,B07QP9R469,Samsung,"Samsung Galaxy A70 SM-A705F/DS Dual-SIM (128GB ROM, 6GB RAM, 6.7-Inch, GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Black)",https://www.amazon.com/Samsung-SM-A705F-Dual-SIM-6-7-Inch-Smartphone/dp/B07QP9R469,3.7,39.0,351.87,http://www.amazon.com/reviews/B07QP9R469,341.31
511,B07QP9ZMQH,Samsung,"Samsung Galaxy A40 SM-A405F/DS Dual-SIM (64GB ROM, 4GB RAM, 5.9-Inch, GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Black)",https://www.amazon.com/Samsung-SM-A405F-Dual-SIM-5-9-Inch-Smartphone/dp/B07QP9ZMQH,4.2,4.0,274.0,http://www.amazon.com/reviews/B07QP9ZMQH,265.78
512,B07QPTGJP5,Samsung,"Samsung Galaxy A50 (A505) 128GB, Dual-SIM, 6.4"" Infinity-U Display, Triple Camera, GSM Unlocked Smartphone - International Model (White)",https://www.amazon.com/Samsung-SM-A505FDS-Infinity-U-Unlocked-International/dp/B07QPTGJP5,3.5,42.0,278.99,http://www.amazon.com/reviews/B07QPTGJP5,270.62
513,B07QQYHSR5,Samsung,Samsung Galaxy A50 A505G 64GB Duos GSM Unlocked Phone w/Triple 25MP Camera - Blue,https://www.amazon.com/Samsung-Galaxy-Unlocked-Triple-Camera/dp/B07QQYHSR5,4.2,706.0,299.5,http://www.amazon.com/reviews/B07QQYHSR5,290.52
514,B07QTLB1D9,Nokia,"Nokia 4.2 - Android One (Pie) - 32 GB - 13+2 MP Dual Camera - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.71"" HD+ Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-4-2-Unlocked-Smartphone-T-Mobile/dp/B07QTLB1D9,3.3,24.0,159.0,http://www.amazon.com/reviews/B07QTLB1D9,154.23
515,B07QWNFKFF,Motorola,"Motorola Moto X Force XT1580 64GB Black, 5.4"", Unlocked GSM Smartphone, International Stock, No Warranty",https://www.amazon.com/Motorola-Unlocked-Smartphone-International-Warranty/dp/B07QWNFKFF,3.0,7.0,129.0,http://www.amazon.com/reviews/B07QWNFKFF,125.13
516,B07QY39QBP,Huawei,"Huawei P30 Lite (128GB, 4GB RAM) 6.15"" Display, AI Triple Camera, 32MP Selfie, Dual SIM Global 4G LTE GSM Factory Unlocked MAR-LX3A - International Version (Midnight Black) (Renewed)",https://www.amazon.com/Huawei-Display-Factory-Unlocked-MAR-LX3A/dp/B07QY39QBP,4.6,3.0,238.99,http://www.amazon.com/reviews/B07QY39QBP,231.82
517,B07QZH7KB9,Huawei,Huawei Y7 2019 DUB-LX3 32GB Unlocked GSM Phone w/ Dual 13MP + 2MP Camera - Midnight Black (Renewed),https://www.amazon.com/Bluetooth-Headphones-Waterproof-Sweatproof-Cancelling/dp/B07QZH7KB9,5.0,2.0,149.99,http://www.amazon.com/reviews/B07QZH7KB9,145.49
518,B07R4PP7FF,Xiaomi,Xiaomi Mi 9 64GB + 6GB RAM - 48MP Ultra High Resolution Camera LTE Factory Unlocked GSM Smartphone (Global Version) (Piano Black),https://www.amazon.com/Xiaomi-64GB-6GB-RAM-Resolution/dp/B07R4PP7FF,4.5,84.0,334.9,http://www.amazon.com/reviews/B07R4PP7FF,324.85
519,B07R57VRJ7,Samsung,Samsung Galaxy A70 (SM-A7050) 6GB / 128GB 6.7-inches Dual SIM Factory Unlocked - No Warranty (Blue),https://www.amazon.com/Samsung-SM-A7050-6-7-inches-Factory-Unlocked/dp/B07R57VRJ7,5.0,1.0,350.0,http://www.amazon.com/reviews/B07R57VRJ7,339.5
520,B07R5ZYR77,Xiaomi,"Xiaomi Mi 9 128GB + 6GB RAM - 48MP Ultra High Resolution Camera LTE Factory Unlocked GSM Smartphone (Global Version, No Warranty) (Piano Black)",https://www.amazon.com/Xiaomi-128GB-6GB-RAM-Resolution/dp/B07R5ZYR77,4.7,56.0,387.0,http://www.amazon.com/reviews/B07R5ZYR77,375.39
521,B07R7DY911,Google,Google - Pixel 3a with 64GB Memory Cell Phone (Unlocked) - Just Black - G020G,https://www.amazon.com/Google-Pixel-Memory-Phone-Unlocked/dp/B07R7DY911,4.3,1.0,347.99,http://www.amazon.com/reviews/B07R7DY911,337.55
522,B07RB78W37,Motorola,"Moto Z4 – Unlocked – 128 GB – Flash Gray (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro - PAF60007US",https://www.amazon.com/Moto-Z4-Unlocked-Warranty-PAF60007US/dp/B07RB78W37,3.7,60.0,399.99,http://www.amazon.com/reviews/B07RB78W37,387.99
524,B07RDMLR4V,Apple,"Apple iPhone XS Max, 256GB, Gray - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-Max-256GB-Gray/dp/B07RDMLR4V,4.1,230.0,651.58,http://www.amazon.com/reviews/B07RDMLR4V,632.03
525,B07RFCVTK1,Motorola,Motorola one 4G LTE Cat 6 (XT1941-4) 4GB / 64GB 5.9-inches Dual SIM Factory Unlocked - International Stock No Warranty (White),https://www.amazon.com/Motorola-XT1941-4-5-9-inches-Factory-Unlocked/dp/B07RFCVTK1,4.0,1.0,199.99,http://www.amazon.com/reviews/B07RFCVTK1,193.99
526,B07RG85WY6,Motorola,"Moto E6 - Unlocked Smartphone - Global Version - 16GB - Starry Black (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, & Metro",https://www.amazon.com/Moto-E6-Unlocked-Smartphone-Warranty/dp/B07RG85WY6,2.9,14.0,99.99,http://www.amazon.com/reviews/B07RG85WY6,96.99
527,B07RJ16QXJ,Motorola,Motorola One - 64GB - Black/White - Unlocked (Black),https://www.amazon.com/Motorola-One-Black-White-Unlocked/dp/B07RJ16QXJ,2.9,4.0,179.99,http://www.amazon.com/reviews/B07RJ16QXJ,174.59
529,B07RKYQSRB,Apple,"Apple iPhone Xs Max, AT&T, 64GB - Gray - (Renewed)",https://www.amazon.com/Apple-iPhone-Xs-Max-64GB/dp/B07RKYQSRB,4.2,13.0,619.99,http://www.amazon.com/reviews/B07RKYQSRB,601.39
530,B07RL93F7T,Samsung,"Samsung Galaxy A50 SM-A505G 64GB 4GB RAM 25 MP 6.4"" Factory Unlocked- Black (Renewed)",https://www.amazon.com/Samsung-SM-A505G-Factory-Unlocked-Renewed/dp/B07RL93F7T,3.8,18.0,264.98,http://www.amazon.com/reviews/B07RL93F7T,257.03
531,B07RM6QYWC,Samsung,Samsung Galaxy Note 9 SM-N960U 128GB Ocean Blue - Verizon (Renewed),https://www.amazon.com/Samsung-Galaxy-SM-N960U-128GB-Ocean/dp/B07RM6QYWC,3.9,28.0,399.0,http://www.amazon.com/reviews/B07RM6QYWC,387.03
532,B07RSSVMH8,Motorola,Motorola G7 Play 32GB GSM Nano-SIM Phone w/ 13MP Camera - Deep Indigo (Renewed),https://www.amazon.com/Motorola-Play-Nano-SIM-Phone-Camera/dp/B07RSSVMH8,1.0,1.0,121.08,http://www.amazon.com/reviews/B07RSSVMH8,117.45
534,B07RT1X4FJ,Apple,"Apple iPhone XS, 256GB, Gray - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-XS-256GB-Gray/dp/B07RT1X4FJ,3.9,198.0,573.77,http://www.amazon.com/reviews/B07RT1X4FJ,556.56
535,B07RWFC6NY,Samsung,"Samsung Galaxy A70 128GB/6GB SM-A705M/DS 6.7"" HD+ Infinity-U 4G/LTE Factory Unlocked Smartphone (International Version , No Warranty) (Blue)",https://www.amazon.com/Samsung-A70-Infinity-U-Smartphone-International/dp/B07RWFC6NY,4.4,586.0,334.99,http://www.amazon.com/reviews/B07RWFC6NY,324.94
537,B07S41W46Y,Huawei,"Huawei P30 Lite (128GB, 4GB RAM) 6.15"" Display, AI Triple Camera, 32MP Selfie, Dual SIM US + Latin 4G LTE GSM Factory Unlocked MAR-LX3A - International Version (Peacock Blue, 128GB + 64GB SD Bundle)",https://www.amazon.com/Huawei-Display-Factory-Unlocked-MAR-LX3A/dp/B07S41W46Y,4.4,18.0,268.0,http://www.amazon.com/reviews/B07S41W46Y,259.96
538,B07S4755CM,OnePlus,OnePlus 7 Pro 256GB ROM 8GB RAM Factory Unlocked 6.67 inch QHD+ AMOLED 90Hz Display Dual SIM Mirror Gray,https://www.amazon.com/OnePlus-Factory-Unlocked-AMOLED-Display/dp/B07S4755CM,4.5,28.0,645.0,http://www.amazon.com/reviews/B07S4755CM,625.65
540,B07SB1S9TL,Samsung,"Samsung Galaxy A20 (32GB, 3GB RAM) 6.4"" Super AMOLED, Infinity-V Display, Fast Charge 4000mAh Battery, US & Global 4G LTE Dual SIM GSM Factory Unlocked A205G/DS - International Model (Black, 32GB)",https://www.amazon.com/Samsung-A20-Infinity-V-Display-Unlocked/dp/B07SB1S9TL,4.0,55.0,197.0,http://www.amazon.com/reviews/B07SB1S9TL,191.09
541,B07SBJPYLW,Motorola,"Motorola One Vision (128GB) 6.3' Full HD Display, 48MP Camera, Dual SIM US + GLOBAL 4G LTE GSM Factory Unlocked XT1970-1 - International Version (Blue)",https://www.amazon.com/Motorola-Display-Factory-Unlocked-XT1970-1/dp/B07SBJPYLW,4.3,56.0,240.0,http://www.amazon.com/reviews/B07SBJPYLW,232.8
542,B07SCJNSRT,Samsung,"Samsung Galaxy A10 32GB A105G/DS LTE Unlocked GSM 6.2"" HD+ Smartphone - International Version, No Warranty (Blue)",https://www.amazon.com/Samsung-Galaxy-DS-Unlocked-Smartphone/dp/B07SCJNSRT,4.2,100.0,149.98,http://www.amazon.com/reviews/B07SCJNSRT,145.48
543,B07SD888PR,Samsung,"Samsung Galaxy A10 (32GB, 2GB RAM) 6.2"" HD+ Infinity-V Display, Android Pie, Samsung One UI, US + Global 4G LTE Dual SIM GSM Factory Unlocked A105M/DS - International Model (Black, 32GB)",https://www.amazon.com/Samsung-A10-Infinity-V-Display-Unlocked/dp/B07SD888PR,4.2,15.0,159.9,http://www.amazon.com/reviews/B07SD888PR,155.1
544,B07SFZ88SY,Samsung,Samsung Galaxy Note 9 N960U 128GB Sprint - Ocean Blue (Renewed),https://www.amazon.com/Samsung-Galaxy-N960U-128GB-Sprint/dp/B07SFZ88SY,3.8,4.0,408.95,http://www.amazon.com/reviews/B07SFZ88SY,396.68
545,B07SMBJX7X,Motorola,Verizon Prepaid 4G Smartphone - Motorola Moto E5 Go - Black - Carrier Locked to Verizon Prepaid,https://www.amazon.com/Verizon-Prepaid-4G-Smartphone-Motorola/dp/B07SMBJX7X,5.0,5.0,64.57,http://www.amazon.com/reviews/B07SMBJX7X,62.63
546,B07SQB46KY,Samsung,Samsung Galaxy S10e Verizon + GSM Unlocked 128GB Prism Black (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07SQB46KY,3.3,15.0,459.95,http://www.amazon.com/reviews/B07SQB46KY,446.15
547,B07SRD34FJ,Samsung,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Flamingo Pink (Renewed),https://www.amazon.com/Samsung-Verizon-Unlocked-Flamingo-Renewed/dp/B07SRD34FJ,3.0,1.0,594.98,http://www.amazon.com/reviews/B07SRD34FJ,577.13
548,B07SRD6SVX,Samsung,Samsung Galaxy S10e Verizon + GSM Unlocked 128GB Prism White (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07SRD6SVX,3.3,15.0,458.95,http://www.amazon.com/reviews/B07SRD6SVX,445.18
549,B07SS3KS2L,Motorola,"Moto Z4 – Unlocked – 128 GB – (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro (W/ 360 Camera Mod) (Flash Gray)",https://www.amazon.com/Moto-Z4-Unlocked-Warranty-T-Mobile/dp/B07SS3KS2L,1.0,1.0,399.99,http://www.amazon.com/reviews/B07SS3KS2L,387.99
550,B07SSCV7SS,Samsung,Samsung Galaxy S10e (SM-G970U) GSM Unlocked + Verizon - 128GB / Prism Blue (Renewed),https://www.amazon.com/Samsung-Galaxy-SM-G970U-Unlocked-Verizon/dp/B07SSCV7SS,1.0,1.0,415.0,http://www.amazon.com/reviews/B07SSCV7SS,402.55
551,B07STDQDKF,Samsung,Samsung Galaxy S10 Verizon + GSM Unlocked 128GB Prism White (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07STDQDKF,3.3,10.0,534.95,http://www.amazon.com/reviews/B07STDQDKF,518.9
552,B07STFZQ9Y,Samsung,Samsung Galaxy S10 Verizon + GSM Unlocked 128GB Prism Blue (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07STFZQ9Y,3.3,10.0,596.99,http://www.amazon.com/reviews/B07STFZQ9Y,579.08
553,B07SVFGKCJ,Samsung,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Prism Black (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07SVFGKCJ,3.1,14.0,538.99,http://www.amazon.com/reviews/B07SVFGKCJ,522.82
554,B07SVFJ3P5,Samsung,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Prism White (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07SVFJ3P5,1.5,5.0,539.99,http://www.amazon.com/reviews/B07SVFJ3P5,523.79
555,B07SVPKTYK,Apple,Verizon Prepaid - Apple iPhone 6S (32GB) - Space Gray,https://www.amazon.com/Verizon-Prepaid-Apple-iPhone-Space/dp/B07SVPKTYK,2.2,4.0,211.63,http://www.amazon.com/reviews/B07SVPKTYK,205.28
556,B07SWFLKYW,Nokia,"Nokia 2.2- Android 9.0 Pie - 32 GB - Single Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.71"" HD+ Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-2-2-Android-9-0-Pie/dp/B07SWFLKYW,3.6,8.0,139.0,http://www.amazon.com/reviews/B07SWFLKYW,134.83
558,B07T6JXP9J,Motorola,"Moto Z3 Play - Unlocked - 32 GB - Deep Indigo (US Warranty) - Verizon, AT&T, T-Mobile, Sprint (Renewed)",https://www.amazon.com/Moto-Z3-Play-Unlocked-Warranty/dp/B07T6JXP9J,4.5,2.0,189.95,http://www.amazon.com/reviews/B07T6JXP9J,184.25
559,B07T7MM64L,Xiaomi,"Xiaomi Mi 9T (128GB, 6GB RAM) 6.39"" AMOLED FHD + Full Screen Display, 48MP Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked (Carbon Black)",https://www.amazon.com/Xiaomi-AMOLED-Display-Factory-Unlocked/dp/B07T7MM64L,4.5,94.0,298.98,http://www.amazon.com/reviews/B07T7MM64L,290.01
560,B07T9G946J,Nokia,Nokia 3.1 4G LTE Dual Sim Factory Unlocked 16GB 2GB RAM Android 9 Octa Core,https://www.amazon.com/Nokia-Dual-Factory-Unlocked-Android/dp/B07T9G946J,3.4,2.0,129.99,http://www.amazon.com/reviews/B07T9G946J,126.09
561,B07TB7DJ2J,Xiaomi,"Xiaomi Redmi 7A (32GB, 2GB RAM) 5.45"" Display, Face ID, Dual SIM GSM Factory Unlocked (US + Global 4G LTE International Model) (Black)",https://www.amazon.com/Xiaomi-Display-Factory-Unlocked-International/dp/B07TB7DJ2J,4.1,16.0,99.99,http://www.amazon.com/reviews/B07TB7DJ2J,96.99
562,B07TD6F34D,Samsung,Samsung Galaxy Note 9 128GB - Lavender Purple - Verizon Wireless (Renewed),https://www.amazon.com/Samsung-Galaxy-Note-128GB-Lavender/dp/B07TD6F34D,5.0,1.0,428.99,http://www.amazon.com/reviews/B07TD6F34D,416.12
563,B07TDC7BKR,Samsung,"Samsung Galaxy A20 SM-A205GDS 32GB, Dual Sim, 6.4"" Infinity-V Display, Dual Rear Camera, 3GB RAM, GSM Unlocked International Model, No Warranty (Red)",https://www.amazon.com/Samsung-SM-A205GDS-Infinity-V-Unlocked-International/dp/B07TDC7BKR,4.1,89.0,190.0,http://www.amazon.com/reviews/B07TDC7BKR,184.3
564,B07TDMZ849,Samsung,"Samsung Galaxy J2 Pure Unlocked 4G LTE J260AZ 16GB Quad Core LCD 5"" 8MP Android 8.1 Desbloqueado",https://www.amazon.com/Samsung-Unlocked-J260AZ-Android-Desbloqueado/dp/B07TDMZ849,1.0,1.0,94.9,http://www.amazon.com/reviews/B07TDMZ849,92.05
565,B07TDNCVW2,Samsung,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Blue (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07TDNCVW2,2.4,14.0,574.95,http://www.amazon.com/reviews/B07TDNCVW2,557.7
566,B07TKQ8QYW,Motorola,"Motorola Moto G7 Play XT1952 32GB+2GB RAM 5.7"" Max Vision LTE Factory Unlocked (International Model, No Warranty) Deep Indigo (Renewed)",https://www.amazon.com/Motorola-Factory-Unlocked-International-Warranty/dp/B07TKQ8QYW,4.0,3.0,128.9,http://www.amazon.com/reviews/B07TKQ8QYW,125.03
567,B07TVW6QY5,Samsung,"Samsung Galaxy Cellphone S10+ Plus AT&T T-Mobile GSM Unlock (White, 128GB) (Renewed)",https://www.amazon.com/Samsung-Galaxy-Cellphone-T-Mobile-Renewed/dp/B07TVW6QY5,5.0,1.0,569.0,http://www.amazon.com/reviews/B07TVW6QY5,551.93
568,B07TYW7CSS,Samsung,"Samsung Galaxy A80 SM-A805F/DS 128GB Dual-SIM (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Phantom Black)",https://www.amazon.com/Samsung-SM-A805F-Dual-SIM-Unlocked-Smartphone/dp/B07TYW7CSS,4.5,23.0,474.98,http://www.amazon.com/reviews/B07TYW7CSS,460.73
569,B07V3TL48P,OnePlus,OnePlus 6T A6013 128GB Mirror Black - US Version T-Mobile GSM Unlocked Phone (Renewed),https://www.amazon.com/OnePlus-A6013-128GB-Mirror-Black/dp/B07V3TL48P,4.4,94.0,332.95,http://www.amazon.com/reviews/B07V3TL48P,322.96
570,B07V5KS95Y,Samsung,"Samsung Galaxy Note 10+ Plus Factory Unlocked Cell Phone with 512GB (U.S. Warranty), Aura Black/ Note10+",https://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Warranty/dp/B07V5KS95Y,4.3,475.0,999.99,http://www.amazon.com/reviews/B07V5KS95Y,969.99
571,B07V5NSD8N,Samsung,"Samsung Galaxy A80 SM-A805F/DS Dual Sim (Factory Unlocked) 6.7"" 128GB 8GB RAM (Ghost White)",https://www.amazon.com/Samsung-SM-A805F-DS-Factory-Unlocked/dp/B07V5NSD8N,4.7,17.0,499.99,http://www.amazon.com/reviews/B07V5NSD8N,484.99
572,B07VB9MMMW,Xiaomi,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07VB9MMMW,4.5,252.0,163.0,http://www.amazon.com/reviews/B07VB9MMMW,158.11
573,B07VD3JH2C,Xiaomi,"Xiaomi Mi A3 64GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-64GB-Triple-Camera-Smartphone/dp/B07VD3JH2C,4.5,252.0,174.0,http://www.amazon.com/reviews/B07VD3JH2C,168.78
574,B07VFPMT2Q,Samsung,"Samsung Galaxy A20 (32GB, 3GB RAM) 6.4"" Super AMOLED, Fast Charge 4000mAh Battery, US & Global 4G LTE GSM Factory Unlocked A205G - International Model (Black, 32GB + 32GB SD Bundle (Single SIM))",https://www.amazon.com/Samsung-A20-4000mAh-Battery-Unlocked/dp/B07VFPMT2Q,3.9,17.0,195.0,http://www.amazon.com/reviews/B07VFPMT2Q,189.15
575,B07VGTHTGN,Samsung,"Samsung Galaxy A70 128GB/6GB SM-A705MN/DS 6.7"" HD+ Infinity-U 4G/LTE Factory Unlocked Smartphone (International Version, No Warranty) (Black) (Renewed)",https://www.amazon.com/Samsung-SM-A705MN-Infinity-U-Smartphone-International/dp/B07VGTHTGN,1.0,2.0,329.99,http://www.amazon.com/reviews/B07VGTHTGN,320.09
576,B07VGTS8MJ,Samsung,"Samsung Galaxy A10 (32GB, 2GB RAM) 6.2"" Infinity-V Display, Android 9.0 Pie, US + Global 4G LTE Dual SIM Factory Unlocked A105M/DS - GSM International Model (Red, 32GB + 64GB SD Bundle)",https://www.amazon.com/Samsung-A10-Infinity-V-Display-Unlocked/dp/B07VGTS8MJ,4.3,7.0,158.42,http://www.amazon.com/reviews/B07VGTS8MJ,153.67
577,B07VHRFGV2,Nokia,Nokia 106 Single Sim (2018) TA-1190 Dual-Band (850/1900) Factory GSM Unlocked Feature Phone (International Model),https://www.amazon.com/Nokia-TA-1190-Dual-Band-Unlocked-International/dp/B07VHRFGV2,3.4,29.0,27.72,http://www.amazon.com/reviews/B07VHRFGV2,26.89
578,B07VPMYXST,Xiaomi,"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-128GB-Triple-Camera-Smartphone/dp/B07VPMYXST,4.6,92.0,183.95,http://www.amazon.com/reviews/B07VPMYXST,178.43
579,B07VPXDV59,Samsung,"Samsung Galaxy A70 (128GB, 6GB RAM) 6.7"" in-Screen Fingerprint, 25W Super-Fast Charger, US + Global 4G LTE GSM Unlocked International Model A705MN/DS (Black, 128GB + 128GB SD + Case Bundle)",https://www.amazon.com/Samsung-A70-Fingerprint-Super-Fast-International/dp/B07VPXDV59,4.5,78.0,369.5,http://www.amazon.com/reviews/B07VPXDV59,358.42
580,B07VYP6VLS,Huawei,"Huawei Y9 Prime 2019 (128GB, 4GB RAM) 6.59"" Display, 3 AI Cameras, 4000mAh Battery, Dual SIM GSM Factory Unlocked - STK-LX3, US & Global 4G LTE International Model (Midnight Black, 128 GB)",https://www.amazon.com/Display-Cameras-4000mAh-Battery-Unlocked/dp/B07VYP6VLS,4.3,45.0,229.0,http://www.amazon.com/reviews/B07VYP6VLS,222.13
581,B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",https://www.amazon.com/Samsung-Version-Factory-Unlocked-SM-A505UZKNXAA/dp/B07VZL1W7K,4.0,288.0,274.99,http://www.amazon.com/reviews/B07VZL1W7K,266.74
582,B07VZL3L5V,Samsung,"Samsung Galaxy A20 US Version Factory Unlocked Cell Phone with 32GB Memory, 6.4"" Screen, [SM-A205UZKAXAA], 12 Month Samsung US Warranty, GSM & CDMA Compatible, Black",https://www.amazon.com/Samsung-Unlocked-SM-A205UZKAXAA-Warranty-Compatible/dp/B07VZL3L5V,4.4,915.0,249.99,http://www.amazon.com/reviews/B07VZL3L5V,242.49
583,B07W14HFQP,Motorola,Motorola Moto G4 Play (4th Generation) 16GB 4G LTE Unlocked ONLY GSM 5 Inches International Version No Warranty (White),https://www.amazon.com/Motorola-Generation-Unlocked-International-Warranty/dp/B07W14HFQP,3.6,133.0,129.0,http://www.amazon.com/reviews/B07W14HFQP,125.13
584,B07W166JW7,Samsung,"Samsung Galaxy A50 128GB, 4GB RAM 6.4"" Display, 25MP, Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked A505G/DS - International Model (Blue, 128 GB)",https://www.amazon.com/Samsung-A50-Display-Factory-Unlocked/dp/B07W166JW7,4.7,4.0,286.87,http://www.amazon.com/reviews/B07W166JW7,278.26
585,B07W7VBHRC,Google,Google - Pixel 3a XL with 64GB Memory Cell Phone (Unlocked) - Clearly White (Renewed),https://www.amazon.com/Google-Memory-Unlocked-Clearly-Renewed/dp/B07W7VBHRC,3.1,11.0,335.97,http://www.amazon.com/reviews/B07W7VBHRC,325.89
587,B07WGR47L9,Huawei,"Huawei Y5 2019 AMN-LX3 Dual SIM 32GB+2GB RAM 5.71"" Display Factory Unlocked (International Version) (Modern Black)",https://www.amazon.com/AMN-LX3-Display-Factory-Unlocked-International/dp/B07WGR47L9,4.5,20.0,104.97,http://www.amazon.com/reviews/B07WGR47L9,101.82
588,B07WHKYDV3,Samsung,"Samsung Galaxy Note 10 SM-N970F/DS 256GB 8GB RAM (Factory Unlocked) 6.3"" (GSM ONLY, No CDMA) - International Version (Aura Glow)",https://www.amazon.com/Samsung-Galaxy-SM-N970F-Factory-Unlocked/dp/B07WHKYDV3,5.0,2.0,799.99,http://www.amazon.com/reviews/B07WHKYDV3,775.99
589,B07WJJFKYW,Motorola,"Motorola One Action - Unlocked Smartphone - Global Version - 128GB - Denim Blue (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro",https://www.amazon.com/Motorola-One-Action-Unlocked-Smartphone/dp/B07WJJFKYW,3.8,21.0,249.99,http://www.amazon.com/reviews/B07WJJFKYW,242.49
590,B07WKSVF6X,Samsung,"Samsung Galaxy A50 128GB, 4GB RAM 6.4"" Display, 25MP, Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked A505G/DS - International Model (Black, 128GB + 128GB SD + Case Bundle)",https://www.amazon.com/Samsung-A50-Display-Factory-Unlocked/dp/B07WKSVF6X,4.1,23.0,299.5,http://www.amazon.com/reviews/B07WKSVF6X,290.52
591,B07WNSK9C1,Motorola,"Motorola One Action - Made for Latin America & Brazil - (Grey, 128GB, 4GB RAM) - Unlocked - GSM Latin American & Brazilian Bands - (Missing Specific U.S. GSM Bands) - No Warranty - No CDMA - XT2013-1",https://www.amazon.com/Motorola-One-Action-Unlocked-Brazilian/dp/B07WNSK9C1,3.0,2.0,239.99,http://www.amazon.com/reviews/B07WNSK9C1,232.79
592,B07WP6ZLL8,Samsung,"Samsung Galaxy Note 10+ N975F/DS 256GB, 6.8' Dynamic AMOLED Screen, 12GB RAM, Quad Camera, 4K UHD Factory Unlocked LTE Smartphone - (International Version) (Aura Black)",https://www.amazon.com/Samsung-DS-Dynamic-Unlocked-Smartphone/dp/B07WP6ZLL8,3.6,7.0,848.0,http://www.amazon.com/reviews/B07WP6ZLL8,822.56
